t,skew,phase,vpp,filt,avg,amp,rms
1759793454.7090425,9.1155,328.16,0.5625,0.61419,0.459453,0.246536,0.06533939
1759793454.8906417,-0.8801,328.315,0.601042,0.62852,0.461953,0.299505,0.0656788
1759793455.0644352,9.1356,328.881,0.601042,0.62852,0.460573,0.339323,0.06544998
1759793455.1615353,-0.8551,329.217,0.572917,0.61576,0.460573,0.339323,0.06544998
1759793455.2913668,9.150500000000001,329.419,0.552083,0.60664,0.463385,0.299349,0.06562483
1759793455.4691362,-0.8400000000000001,329.759,0.551042,0.60286,0.46237,0.278672,0.06535114
1759793455.647521,-0.8400000000000001,329.759,0.745833,0.68503,0.463177,0.273203,0.06567178
1759793455.8345523,9.1755,330.319,0.745833,0.68503,0.463177,0.264557,0.06547833
1759793456.0100863,-0.8151,330.658,0.701042,0.7237,0.470208,0.286563,0.06538766
1759793456.0907054,-0.8049,331.023,0.840625,0.7237,0.470208,0.286563,0.06538766
1759793456.2196097,9.2005,331.218,0.573958,0.61719,0.461432,0.266432,0.06572857
1759793456.4075072,9.2005,331.218,0.560417,0.61667,0.469167,0.293177,0.06555566
1759793456.588583,-0.79,331.559,0.546875,0.60677,0.46,0.299635,0.06576042
1759793456.7604957,9.2205,331.939,0.546875,0.60677,0.46,0.325807,0.06553971
1759793456.9623184,-0.7699999999999999,332.278,0.548958,0.61484,0.466693,0.325807,0.0657909
1759793457.135139,9.2405,332.656,0.554167,0.61081,0.460885,0.26513,0.06556441
1759793457.2194977,-0.7501,332.997,0.555208,0.61016,0.467839,0.279193,0.06556441
1759793457.3884788,9.2605,333.38,0.555208,0.61706,0.461354,0.284401,0.06588588
1759793457.5525155,-0.7251,333.897,0.607292,0.62891,0.46724,0.292266,0.06575831
1759793457.7337136,9.2806,333.897,0.55625,0.61081,0.463177,0.279245,0.06602048
1759793457.9255185,9.2806,334.101,0.55625,0.61159,0.468984,0.31263,0.06579698
1759793458.1008525,-0.7151,334.257,0.558333,0.61107,0.46362,0.272474,0.06607759
1759793458.180806,9.3005,334.819,0.553125,0.61107,0.46362,0.272474,0.06607759
1759793458.314591,-0.69,335.16,0.75625,0.69349,0.467995,0.286068,0.06593915
1759793458.5248904,9.320500000000001,335.16,0.551042,0.6168,0.463411,0.27901,0.06624632
1759793458.6938517,-0.6751,335.697,0.55625,0.61081,0.46875,0.272734,0.06603801
1759793458.8716462,9.3407,335.697,1.013542,0.79753,0.465234,0.272161,0.06637983
1759793459.064312,9.3407,336.237,1.013542,0.79753,0.46987,0.258646,0.06617199
1759793459.2399666,-0.6551,336.41700000000003,0.557292,0.61367,0.466771,0.27901,0.0664465
1759793459.4186118,9.3555,336.799,0.558333,0.61367,0.466771,0.284948,0.06625758
1759793459.5098279,-0.6351,337.137,0.558333,0.61471,0.468906,0.284948,0.06625758
1759793459.6547885,9.3805,337.698,0.561458,0.61823,0.468333,0.284974,0.06663111
1759793459.826884,-0.6101,338.037,0.569792,0.61497,0.470859,0.284323,0.06644364
1759793460.007077,-0.6101,338.037,0.569792,0.65339,0.469349,0.277865,0.06677944
1759793460.1920114,9.4005,338.42,0.65625,0.65339,0.469349,0.244792,0.06657608
1759793460.3741176,-0.5951,338.577,0.561458,0.61914,0.479297,0.27151,0.06643717
1759793460.5674102,-0.5851,338.938,0.561458,0.61576,0.469349,0.271979,0.06673719
1759793460.7505324,9.4305,339.499,0.559375,0.62057,0.469349,0.265234,0.06660691
1759793460.925159,-0.5651,339.656,0.554167,0.61862,0.485443,0.264974,0.06643001
1759793461.011124,-0.5551,340.01800000000003,0.557292,0.61198,0.485443,0.264974,0.06643001
1759793462.0955465,9.180499999999999,330.5,0.564583,0.62292,0.473464,0.269479,0.06678213
1759793463.2502496,9.0755,326.719,0.561458,0.61523,0.467943,0.27888,0.06703124
1759793463.4171588,-0.9201,326.877,0.555208,0.61263,0.476901,0.244896,0.06680992
1759793463.5945213,9.0906,327.261,0.5625,0.62839,0.467943,0.278281,0.0671166
1759793463.7955258,9.0906,327.261,0.5625,0.61133,0.476589,0.272057,0.06683049
1759793463.9775457,9.1105,327.771,0.558333,0.61862,0.469271,0.246823,0.06708045
1759793464.1590786,9.1105,327.96,0.558333,0.6194,0.475521,0.311979,0.06685322
1759793464.3520389,-0.8801,328.317,0.565625,0.6194,0.475521,0.285078,0.06711157
1759793464.5264838,9.1305,328.698,0.569792,0.62057,0.47612,0.252161,0.06688903
1759793464.7053306,-0.86,329.038,0.560417,0.62109,0.47612,0.252161,0.06716519
1759793464.7910755,9.150500000000001,329.419,0.563542,0.61953,0.472656,0.285365,0.06716519
1759793464.961019,-0.8351,329.942,0.558333,0.61146,0.476172,0.285156,0.06695189
1759793465.0419438,-0.8351,329.942,0.558333,0.61146,0.476172,0.285156,0.06695189
1759793465.1763206,9.1755,330.319,0.56875,0.62695,0.472786,0.257578,0.06724087
1759793465.3657506,9.1755,330.319,0.56875,0.83672,0.476849,0.285547,0.06705696
1759793465.5481179,-0.8151,330.661,1.08125,0.6362,0.473281,0.284766,0.06742693
1759793465.7244473,9.195500000000001,331.038,0.56875,0.62422,0.482422,0.29888,0.06772553
1759793465.8997397,9.2055,331.398,0.56875,0.62422,0.482422,0.29888,0.06746854
1759793466.092232,-0.7900999999999999,331.557,0.558333,0.61419,0.473047,0.28526,0.0677833
1759793466.1788392,9.2205,331.939,0.567708,0.62344,0.482266,0.265104,0.0677833
1759793466.311785,-0.7651,332.45799999999997,0.697917,0.67318,0.473255,0.292214,0.0675488
1759793466.496775,-0.7651,332.45799999999997,0.572917,0.62839,0.482604,0.259635,0.06788534
1759793466.6733036,9.2405,332.658,0.572917,0.62604,0.473385,0.251432,0.0676054
1759793466.8460913,-0.75,332.998,0.566667,0.62604,0.473385,0.251432,0.06792292
1759793466.940452,9.2655,333.559,0.6875,0.66797,0.481302,0.260859,0.06792292
1759793467.1054196,-0.7255999999999999,333.881,0.5625,0.61536,0.473672,0.251328,0.0676273
1759793467.2615955,9.2805,334.098,0.567708,0.62266,0.481536,0.305547,0.06789345
1759793467.4380524,9.2855,334.279,0.571875,0.62565,0.489453,0.298099,0.06817197
1759793467.631669,9.2855,334.279,0.56875,0.6168,0.479245,0.298724,0.06782369
1759793467.8067298,-0.705,334.618,0.575,0.62422,0.489141,0.298594,0.06806811
1759793467.992321,9.3113,335.207,0.575,0.62422,0.489141,0.298594,0.06774092
1759793468.187632,-0.6801,335.517,0.579167,0.63151,0.487891,0.285286,0.06803307
1759793468.362396,9.3305,335.898,0.58125,0.63138,0.487891,0.283203,0.06773434
1759793468.451108,-0.6650999999999999,336.058,0.576042,0.62526,0.476953,0.283203,0.06773434
1759793468.599934,9.3505,336.618,0.56875,0.62279,0.486406,0.29875,0.06797885
1759793468.7693372,-0.64,336.95799999999997,0.572917,0.62943,0.475495,0.258385,0.06762497
1759793468.951429,-0.64,336.95799999999997,1.085417,0.83242,0.483672,0.272552,0.06792302
1759793469.1460764,9.3706,337.343,1.085417,0.83242,0.475651,0.245885,0.06769442
1759793469.320784,-0.62,337.678,0.613542,0.63984,0.484089,0.268594,0.06803597
1759793469.4024212,9.3905,338.059,0.59375,0.63984,0.484089,0.268594,0.06803597
1759793469.5267682,-0.6,338.399,0.616667,0.65221,0.478229,0.284766,0.06788031
1759793469.7189612,-0.6,338.399,0.616667,0.6375,0.482396,0.291615,0.06822158
1759793469.8962142,9.4105,338.78,0.728125,0.68971,0.478073,0.305208,0.067962
1759793470.069583,-0.5749000000000001,339.306,0.728125,0.68971,0.478073,0.305208,0.06824658
1759793470.266701,9.4305,339.499,0.584375,0.64089,0.481667,0.285208,0.06801708
1759793470.4390664,-0.5651,339.656,0.580208,0.64284,0.479167,0.301224,0.06769103
1759793470.5207381,-0.5507,340.176,0.570833,0.62148,0.48724,0.301224,0.06769103
1759793471.607007,9.1755,330.32,0.580208,0.63294,0.477057,0.258229,0.06765145
1759793472.7268662,-0.9301,326.51800000000003,0.565625,0.62292,0.473724,0.25888,0.06729924
1759793472.919442,-0.9301,326.51800000000003,0.565625,0.61953,0.477005,0.298828,0.06752363
1759793473.1057343,9.0805,326.897,0.563542,0.62487,0.472813,0.305703,0.06725876
1759793473.2856302,-0.9051,327.41700000000003,0.563542,0.63698,0.474792,0.319141,0.0674989
1759793473.4635723,9.105500000000001,327.8,0.610417,0.68242,0.483073,0.260182,0.06774469
1759793473.6447237,9.1155,328.16,0.733333,0.68242,0.483073,0.277812,0.06736175
1759793473.7293499,-0.88,328.319,0.560417,0.61432,0.472552,0.277812,0.06736175
1759793473.8626122,9.1355,328.879,0.561458,0.62031,0.478464,0.284453,0.06758588
1759793474.0567336,9.1355,328.879,0.580208,0.62292,0.468984,0.279063,0.0672712
1759793474.2398252,9.150500000000001,329.419,0.559375,0.61836,0.477604,0.332656,0.06743588
1759793474.424174,9.150500000000001,329.419,0.559375,0.61393,0.468776,0.291927,0.06705275
1759793474.6177843,-0.8400000000000001,329.759,0.559375,0.61849,0.477266,0.265729,0.06727147
1759793474.8067608,9.1705,330.138,0.728125,0.67969,0.469661,0.279297,0.06704385
1759793474.9837224,-0.8101,330.838,0.561458,0.6194,0.47737,0.299349,0.0668466
1759793475.1841128,-0.8101,330.838,0.561458,0.6194,0.468125,0.265885,0.06703901
1759793475.3628104,-0.7900999999999999,331.22,0.565625,0.61732,0.477292,0.271927,0.06680628
1759793475.5329077,-0.7900999999999999,331.558,0.565625,0.61732,0.47013,0.274323,0.06706758
1759793475.6184843,9.2205,331.939,0.559375,0.61328,0.47013,0.274323,0.06706758
1759793475.7698002,-0.7728,332.181,0.5625,0.61589,0.476536,0.258932,0.06680793
1759793475.9345255,9.2405,332.658,0.582292,0.62904,0.470313,0.312135,0.06712553
1759793476.1055005,9.2405,332.658,0.582292,0.62904,0.477057,0.27125,0.06684769
1759793476.1907725,-0.7551,332.818,0.561458,0.61458,0.477057,0.27125,0.06684769
1759793476.3706906,9.2605,333.38,0.567708,0.62643,0.473203,0.298125,0.06714798
1759793476.513982,-0.7251,333.896,0.652083,0.65911,0.477005,0.298281,0.06690315
1759793476.6967666,-0.7251,333.896,0.559375,0.62031,0.485,0.265833,0.0666734
1759793476.8807795,9.2854,333.896,1.0625,0.82448,0.474583,0.278099,0.06696945
1759793477.0575163,9.2854,334.233,0.569792,0.62813,0.481615,0.292578,0.06675715
1759793477.2347496,-0.705,334.619,0.569792,0.62813,0.481615,0.279036,0.06704837
1759793477.4421778,9.3107,335.157,0.997917,0.79844,0.47151,0.279036,0.0668366
1759793477.617146,-0.6801,335.517,0.566667,0.62552,0.469766,0.262474,0.06712931
1759793477.7892385,9.3305,335.898,0.567708,0.62943,0.469766,0.259375,0.06742562
1759793477.8773503,9.340599999999998,336.262,0.590625,0.63776,0.479063,0.259375,0.06742562
1759793478.0237024,-0.6551,336.41700000000003,0.567708,0.62656,0.469922,0.282135,0.0671409
1759793478.2000704,9.3555,336.799,0.575,0.63164,0.476849,0.291953,0.06741589
1759793478.3790877,9.3555,336.799,0.565625,0.61888,0.471094,0.253073,0.0670415
1759793478.5649471,-0.6351,337.137,0.565625,0.61888,0.476172,0.292656,0.06725284
1759793478.7446425,9.3755,337.517,0.563542,0.72969,0.483672,0.286302,0.06753705
1759793478.9230623,9.3855,337.879,0.839583,0.72969,0.483672,0.279036,0.06714638
1759793479.011658,-0.6101,338.036,0.560417,0.61823,0.473229,0.279036,0.06714638
1759793479.1501365,9.4055,338.6,0.559375,0.61862,0.481406,0.293073,0.06731423
1759793479.3265402,-0.5851,338.937,0.559375,0.6207,0.470729,0.239401,0.06693825
1759793479.513775,-0.5851,338.937,0.559375,0.61862,0.480208,0.279323,0.06720386
1759793479.7062876,9.4307,339.482,0.567708,0.63555,0.469427,0.265625,0.0669235
1759793479.8794148,-0.5601,339.836,0.601042,0.61797,0.47849,0.271927,0.06710593
1759793480.0671084,9.445500000000001,340.039,0.56875,0.61797,0.47849,0.271927,0.06679463
1759793481.2360907,9.1455,329.239,0.563542,0.61667,0.478828,0.278281,0.06688093
1759793482.3710334,9.0405,325.459,0.547917,0.60495,0.471745,0.312891,0.06632386
1759793482.5340555,9.055499999999999,325.999,0.590625,0.62318,0.47862,0.286589,0.06654149
1759793482.7177782,9.055499999999999,325.999,0.590625,0.60508,0.467917,0.305443,0.06616412
1759793482.8954318,-0.945,325.979,0.553125,0.60508,0.467917,0.260964,0.06640581
1759793482.979696,9.0755,326.718,0.597917,0.62708,0.475234,0.260964,0.06640581
1759793483.114304,-0.9201,326.878,0.55625,0.61328,0.464557,0.259141,0.06606866
1759793483.303424,9.0905,326.878,0.55,0.60339,0.472578,0.292604,0.0662463
1759793483.483769,-0.9001,327.259,0.552083,0.60286,0.461354,0.246302,0.06591866
1759793483.660137,-0.9001,327.596,0.552083,0.60755,0.47026,0.28638,0.06608962
1759793483.862616,9.1105,327.979,0.555208,0.60755,0.47026,0.279375,0.06573776
1759793484.0348456,-0.88,328.319,0.555208,0.60951,0.468099,0.273099,0.06597344
1759793484.1208792,9.137899999999998,328.967,0.677083,0.65104,0.468099,0.273099,0.06597344
1759793484.2519696,-0.8651000000000001,328.85699999999997,0.552083,0.60378,0.460938,0.248125,0.06561516
1759793484.4435253,-0.8651000000000001,328.85699999999997,0.55,0.60911,0.466563,0.285911,0.06583706
1759793484.62136,-0.8400000000000001,329.42,0.563542,0.61602,0.460964,0.272057,0.0656146
1759793484.7972753,-0.8400000000000001,329.759,0.563542,0.61602,0.465833,0.266458,0.06585764
1759793484.8825188,9.1705,330.139,0.55,0.61706,0.465833,0.266458,0.06585764
1759793485.024825,-0.8201,330.477,0.553125,0.61159,0.461094,0.317161,0.06559116
1759793485.195457,9.1905,330.858,0.551042,0.61224,0.464323,0.273177,0.06582933
1759793485.3730333,9.1905,330.858,0.551042,0.61289,0.459271,0.286172,0.06554299
1759793485.56441,-0.8001,331.198,0.575,0.61289,0.462813,0.254479,0.06579835
1759793485.7388372,9.2106,331.581,0.548958,0.60469,0.462813,0.256875,0.06555058
1759793485.8260767,-0.7850999999999999,331.737,0.55,0.60781,0.458724,0.256875,0.06555058
1759793485.9948838,9.230500000000001,332.298,0.541667,0.60391,0.462474,0.288411,0.06574657
1759793486.1675084,-0.7601,332.637,0.551042,0.60859,0.460234,0.256667,0.0654159
1759793486.3346996,9.250599999999999,333.02,0.56875,0.61654,0.462109,0.325547,0.0657317
1759793486.528988,9.250599999999999,333.02,0.56875,0.60885,0.461328,0.271667,0.06542431
1759793486.7045043,-0.7451,333.177,0.55,0.61211,0.46237,0.284844,0.06572188
1759793486.8752303,9.265600000000001,333.562,0.55,0.61211,0.46237,0.284844,0.06549254
1759793486.962265,-0.7200000000000001,334.078,0.671875,0.65195,0.460677,0.26737,0.06549254
1759793487.1176476,9.2957,334.619,1.026042,0.80052,0.46263,0.292656,0.06577036
1759793487.2985272,-0.705,334.618,0.545833,0.60352,0.46138,0.245729,0.06543728
1759793487.4759707,9.3005,334.817,0.542708,0.60664,0.462318,0.262188,0.06564718
1759793487.6782756,9.3005,334.817,0.542708,0.60456,0.46013,0.272057,0.06537887
1759793487.857106,9.3306,335.901,0.932292,0.75885,0.461094,0.246484,0.06569937
1759793488.044333,9.3306,335.901,0.932292,0.60521,0.460807,0.288958,0.06537709
1759793488.2472496,-0.665,336.059,0.552083,0.60352,0.462031,0.272344,0.06561683
1759793488.4272976,-0.6451,336.438,0.55,0.60352,0.461745,0.259479,0.06531166
1759793488.606381,-0.6351,336.778,0.555208,0.60755,0.470104,0.262786,0.06509135
1759793488.7966924,-0.6351,337.137,0.558333,0.6082,0.460417,0.299219,0.0654031
1759793488.9711142,9.3763,337.546,0.558333,0.60977,0.469193,0.278021,0.06519701
1759793489.0513582,-0.6151000000000001,337.85699999999997,0.548958,0.60977,0.469193,0.278021,0.06519701
1759793489.1755621,9.3955,338.239,0.55,0.60807,0.460182,0.252344,0.06549072
1759793489.3659303,9.3955,338.239,0.554167,0.60508,0.469427,0.262266,0.06526351
1759793489.5457664,-0.5851,338.578,1.030208,0.8082,0.475911,0.278854,0.06509861
1759793489.7351878,-0.5851,338.941,1.030208,0.8082,0.466146,0.257839,0.06538987
1759793489.9176843,9.4206,339.141,0.545833,0.6026,0.473151,0.27224,0.06520071
1759793490.0912037,-0.5701,339.477,0.545833,0.6026,0.473151,0.243151,0.06550205
1759793490.1787944,9.4456,340.041,0.6375,0.64284,0.463099,0.243151,0.06550205
1759793491.2633705,-0.8201,330.477,0.544792,0.60482,0.460911,0.278646,0.06551067
1759793492.4129748,-0.93,326.519,0.536458,0.59674,0.460026,0.265052,0.06517077
1759793492.6008742,-0.9201,326.876,0.538542,0.5957,0.467708,0.264661,0.06494617
1759793492.7750788,9.0954,327.394,1.0375,0.79974,0.458151,0.298047,0.0651846
1759793492.967982,9.0954,327.394,1.0375,0.59805,0.464792,0.25862,0.06496493
1759793493.1580386,-0.9001,327.597,0.538542,0.59648,0.455547,0.271979,0.06520304
1759793493.3300242,9.1092,327.93,0.539583,0.60182,0.462266,0.285755,0.06501881
1759793493.4119825,-0.8801,328.318,0.551042,0.60182,0.462266,0.285755,0.06501881
1759793493.5451677,9.1305,328.7,0.547917,0.6,0.454766,0.258984,0.06527363
1759793493.7271018,-0.8601000000000001,328.7,0.538542,0.6,0.461667,0.28401,0.06503681
1759793493.9143229,-0.8601000000000001,329.038,0.538542,0.60208,0.456875,0.29263,0.06522664
1759793494.0991054,9.1455,329.238,0.55,0.60208,0.459896,0.265365,0.06497639
1759793494.275741,-0.8401,329.758,0.544792,0.60221,0.45638,0.27888,0.06514046
1759793494.4553866,9.1655,329.942,0.541667,0.59427,0.45638,0.27888,0.06487773
1759793494.552289,-0.82,330.479,0.539583,0.5987,0.459115,0.245469,0.06487773
1759793494.6969938,9.1905,330.858,0.542708,0.60065,0.455911,0.278854,0.0651232
1759793494.8658118,-0.8001,331.197,0.557292,0.60872,0.458333,0.292552,0.06485897
1759793495.0538592,-0.8001,331.197,0.557292,0.59961,0.457109,0.265677,0.06505376
1759793495.2489467,9.2106,331.581,0.54375,0.60456,0.457865,0.266432,0.06484877
1759793495.4254696,-0.7801,331.91700000000003,0.61875,0.62982,0.457161,0.273073,0.06513565
1759793495.6091213,9.225499999999998,332.121,0.61875,0.62982,0.457161,0.273073,0.0648141
1759793495.8083022,-0.7651,332.457,0.538542,0.60273,0.458802,0.272786,0.0650654
1759793495.9919941,9.2505,333.017,0.547917,0.60573,0.45776,0.245703,0.06482272
1759793496.16835,-0.745,333.179,0.55,0.60521,0.45776,0.245703,0.06508886
1759793496.2569408,9.2706,333.699,0.539583,0.59596,0.458464,0.272786,0.06508886
1759793496.4011047,-0.7251,333.897,0.547917,0.60599,0.459349,0.312604,0.06484119
1759793496.575159,9.2905,334.459,0.540625,0.6026,0.457005,0.25237,0.06508604
1759793496.766565,9.2905,334.459,0.540625,0.59688,0.460026,0.278021,0.06480664
1759793496.9556518,-0.7051,334.618,0.539583,0.60482,0.457656,0.291745,0.06508608
1759793497.1302319,9.3055,334.999,0.539583,0.60104,0.459635,0.275365,0.06479065
1759793497.3292754,-0.6851,335.337,0.539583,0.60104,0.459635,0.275365,0.06503635
1759793497.5064611,9.3305,335.899,0.552083,0.60924,0.457995,0.312708,0.06480036
1759793497.5911257,-0.6601,336.236,0.570833,0.60977,0.457995,0.312708,0.06480036
1759793497.738243,9.3455,336.439,0.535417,0.59688,0.457448,0.266667,0.06496964
1759793497.9136791,-0.6401,336.957,0.592708,0.6207,0.457708,0.233333,0.06472543
1759793498.0894337,9.3655,336.957,0.546875,0.60104,0.456406,0.259401,0.06496178
1759793498.2622821,9.3655,337.159,0.546875,0.60104,0.456406,0.28599,0.06470438
1759793498.4544954,-0.625,337.498,0.54375,0.60195,0.456745,0.28599,0.06486004
1759793498.539379,9.3805,337.698,0.533333,0.59141,0.456042,0.272552,0.06486004
1759793498.6700335,-0.6051,338.218,0.532292,0.59492,0.455964,0.283307,0.06455446
1759793498.8542495,-0.6051,338.218,0.541667,0.59427,0.454401,0.24599,0.06476041
1759793499.0373101,9.4055,338.599,0.541667,0.59115,0.455208,0.292604,0.06446305
1759793499.2111485,-0.5851,338.938,0.53125,0.59115,0.455208,0.272344,0.06468324
1759793499.2987008,9.4205,339.139,0.538542,0.59727,0.454609,0.272344,0.06468324
1759793499.448288,-0.565,339.658,0.56875,0.60573,0.454089,0.292552,0.06442931
1759793499.6208272,9.445500000000001,340.037,0.541667,0.60013,0.454193,0.251875,0.06472011
1759793500.7274642,-0.8401,329.756,0.538542,0.58776,0.462135,0.293359,0.06479956
1759793501.8569381,9.060500000000001,326.177,0.539583,0.59453,0.456276,0.27862,0.06440354
1759793502.0300884,9.060500000000001,326.177,0.539583,0.58802,0.448229,0.259688,0.06405989
1759793502.2253153,-0.9301,326.517,0.526042,0.58802,0.454948,0.276016,0.06433393
1759793502.3994865,9.0805,326.898,0.585417,0.60781,0.454948,0.266302,0.06396041
1759793502.4829879,-0.9150999999999999,327.058,0.530208,0.58932,0.448828,0.266302,0.06396041
1759793502.6160412,9.100499999999998,327.617,0.6,0.6138,0.45362,0.27263,0.06419336
1759793502.796885,9.100499999999998,327.617,0.6,0.60716,0.448568,0.266276,0.06395184
1759793502.9708738,-0.8901,327.95799999999997,0.576042,0.60716,0.448568,0.272786,0.06409878
1759793503.0588837,9.1205,328.339,0.536458,0.58893,0.454063,0.272786,0.06409878
1759793503.187397,-0.8701,328.677,0.535417,0.5901,0.450104,0.266042,0.06381936
1759793503.3728993,-0.8701,328.677,0.53125,0.58477,0.45349,0.2725,0.06399836
